annee;cde_transaction;transaction;cde_pays;pays;cde_devise;devise;montant
2013;ODA;Total des recettes fiscales;LVA;Lettonie;EUR;Euro;4735
2013;D2;Impots sur la production et les importations;LVA;Lettonie;EUR;Euro;2991,81
2013;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;LVA;Lettonie;EUR;Euro;3,37
2013;D61N;Cotisations sociales effectives des employeurs et des menages;LVA;Lettonie;EUR;Euro;1933,27
2013;D612;Cotisations sociales imputees a la charge des employeurs;LVA;Lettonie;EUR;Euro;59,4
2013;D613C;Cotisations sociales effectives obligatoires a la charge des menages;LVA;Lettonie;EUR;Euro;535,89
2013;D29;Autres impots sur la production;LVA;Lettonie;EUR;Euro;281,86
2013;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;LVA;Lettonie;EUR;Euro;1319,84
2013;D29B;Impots sur l'utilisation d'actifs fixes;LVA;Lettonie;EUR;Euro;44,84
2013;D59;Autres impots courants;LVA;Lettonie;EUR;Euro;48,73
2013;D613;Cotisations sociales effectives a la charge des menages;LVA;Lettonie;EUR;Euro;536,05
2013;D29F;Impots sur les emissions polluantes;LVA;Lettonie;EUR;Euro;19,1
2013;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;LVA;Lettonie;EUR;Euro;6668,27
2013;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;6727,67
2013;D6111;Cotisations de pension effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1061,88
2013;D6132;Cotisations effectives autres que de pension a la charge des menages;LVA;Lettonie;EUR;Euro;128,65
2013;D6112;Cotisations effectives autres que de pension a la charge des employeurs;LVA;Lettonie;EUR;Euro;335,33
2013;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;LVA;Lettonie;EUR;Euro;524,78
2013;D2122C;Droits d'accise;LVA;Lettonie;EUR;Euro;1,66
2013;D91;Impots en capital;LVA;Lettonie;EUR;Euro;4,89
2013;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;LVA;Lettonie;EUR;Euro;1397,22
2013;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;LVA;Lettonie;EUR;Euro;1319,84
2013;D51;Impots sur le revenu;LVA;Lettonie;EUR;Euro;1689,58
2013;D29H;Autres impots sur la production n.c.a.;LVA;Lettonie;EUR;Euro;38,84
2013;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;LVA;Lettonie;EUR;Euro;1003,79
2013;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;LVA;Lettonie;EUR;Euro;369,74
2013;D214L;Autres impots sur les produits n.c.a.;LVA;Lettonie;EUR;Euro;24,01
2013;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;6668,11
2013;D611;Cotisations sociales effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1397,22
2013;D29A;Impots sur les terrains, batiments et autres constructions;LVA;Lettonie;EUR;Euro;172,71
2013;D214F;Taxes sur les loteries, les jeux et les paris;LVA;Lettonie;EUR;Euro;29,19
2013;D212;Impots et droits sur les importations, a l'exclusion de la TVA;LVA;Lettonie;EUR;Euro;1,66
2013;D613V;Cotisations sociales effectives volontaires des menages;LVA;Lettonie;EUR;Euro;0,16
2013;D61;Cotisations sociales nettes;LVA;Lettonie;EUR;Euro;1992,66
2013;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;LVA;Lettonie;EUR;Euro;1,66
2013;D21;Impots sur les produits;LVA;Lettonie;EUR;Euro;2709,94
2013;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;LVA;Lettonie;EUR;Euro;11,11
2013;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;LVA;Lettonie;EUR;Euro;164,94
2013;D59D;Paiements effectues par les menages en vue de l obtention de licences;LVA;Lettonie;EUR;Euro;48,73
2013;D5;Impots courants sur le revenu, le patrimoine, etc.;LVA;Lettonie;EUR;Euro;1738,31
2013;D214A;Droits d'accise et impots de consommation;LVA;Lettonie;EUR;Euro;732,54
2013;D51O;Impots sur le revenu des societes y compris les gains de detention;LVA;Lettonie;EUR;Euro;369,74
2013;D91A;Impots sur les transferts en capital;LVA;Lettonie;EUR;Euro;4,89
2014;D59A;Impots courants sur le capital;LVA;Lettonie;EUR;Euro;0
2014;D214C;Impots sur les operations financieres et les operations en capital;LVA;Lettonie;EUR;Euro;49,23
2014;D29C;Impots sur la masse salariale ou les effectifs employes;LVA;Lettonie;EUR;Euro;3,05
2014;D211;Taxes du type TVA;LVA;Lettonie;EUR;Euro;1804,94
2014;D214D;Taxes a l'immatriculation des vehicules;LVA;Lettonie;EUR;Euro;11,19
2014;D6131;Cotisations de pension effectives a la charge des menages;LVA;Lettonie;EUR;Euro;447,8
2014;ODA;Total des recettes fiscales;LVA;Lettonie;EUR;Euro;5015,06
2014;D2;Impots sur la production et les importations;LVA;Lettonie;EUR;Euro;3196,84
2014;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;LVA;Lettonie;EUR;Euro;3,81
2014;D61N;Cotisations sociales effectives des employeurs et des menages;LVA;Lettonie;EUR;Euro;1982,45
2014;D612;Cotisations sociales imputees a la charge des employeurs;LVA;Lettonie;EUR;Euro;72,09
2014;D613C;Cotisations sociales effectives obligatoires a la charge des menages;LVA;Lettonie;EUR;Euro;604,97
2014;D29;Autres impots sur la production;LVA;Lettonie;EUR;Euro;344,43
2014;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;LVA;Lettonie;EUR;Euro;1397,31
2014;D29B;Impots sur l'utilisation d'actifs fixes;LVA;Lettonie;EUR;Euro;42,83
2014;D59;Autres impots courants;LVA;Lettonie;EUR;Euro;50,5
2014;D613;Cotisations sociales effectives a la charge des menages;LVA;Lettonie;EUR;Euro;605,14
2014;D29F;Impots sur les emissions polluantes;LVA;Lettonie;EUR;Euro;63,45
2014;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;LVA;Lettonie;EUR;Euro;6997,51
2014;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;7069,59
2014;D6111;Cotisations de pension effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1019,21
2014;D91B;Prelevements sur le capital;LVA;Lettonie;EUR;Euro;0,83
2014;D6132;Cotisations effectives autres que de pension a la charge des menages;LVA;Lettonie;EUR;Euro;157,34
2014;D6112;Cotisations effectives autres que de pension a la charge des employeurs;LVA;Lettonie;EUR;Euro;358,1
2014;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;LVA;Lettonie;EUR;Euro;593,3
2014;D2122C;Droits d'accise;LVA;Lettonie;EUR;Euro;1,87
2014;D91;Impots en capital;LVA;Lettonie;EUR;Euro;6,73
2014;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;LVA;Lettonie;EUR;Euro;1377,31
2014;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;LVA;Lettonie;EUR;Euro;1397,31
2014;D51;Impots sur le revenu;LVA;Lettonie;EUR;Euro;1761
2014;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;LVA;Lettonie;EUR;Euro;1045,6
2014;D29H;Autres impots sur la production n.c.a.;LVA;Lettonie;EUR;Euro;40,04
2014;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;LVA;Lettonie;EUR;Euro;363,69
2014;D214L;Autres impots sur les produits n.c.a.;LVA;Lettonie;EUR;Euro;21,75
2014;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;6997,33
2014;D611;Cotisations sociales effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1377,31
2014;D29A;Impots sur les terrains, batiments et autres constructions;LVA;Lettonie;EUR;Euro;191,25
2014;D214F;Taxes sur les loteries, les jeux et les paris;LVA;Lettonie;EUR;Euro;30,22
2014;D212;Impots et droits sur les importations, a l'exclusion de la TVA;LVA;Lettonie;EUR;Euro;1,87
2014;D613V;Cotisations sociales effectives volontaires des menages;LVA;Lettonie;EUR;Euro;0,17
2014;D61;Cotisations sociales nettes;LVA;Lettonie;EUR;Euro;2054,53
2014;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;LVA;Lettonie;EUR;Euro;1,87
2014;D21;Impots sur les produits;LVA;Lettonie;EUR;Euro;2852,42
2014;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;LVA;Lettonie;EUR;Euro;11,67
2014;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;LVA;Lettonie;EUR;Euro;182,51
2014;D59D;Paiements effectues par les menages en vue de l obtention de licences;LVA;Lettonie;EUR;Euro;50,5
2014;D5;Impots courants sur le revenu, le patrimoine, etc.;LVA;Lettonie;EUR;Euro;1811,49
2014;D214A;Droits d'accise et impots de consommation;LVA;Lettonie;EUR;Euro;750,71
2014;D51O;Impots sur le revenu des societes y compris les gains de detention;LVA;Lettonie;EUR;Euro;363,69
2014;D91A;Impots sur les transferts en capital;LVA;Lettonie;EUR;Euro;5,9
2015;D214C;Impots sur les operations financieres et les operations en capital;LVA;Lettonie;EUR;Euro;41,65
2015;D29C;Impots sur la masse salariale ou les effectifs employes;LVA;Lettonie;EUR;Euro;3,04
2015;D211;Taxes du type TVA;LVA;Lettonie;EUR;Euro;1893,4
2015;D214D;Taxes a l'immatriculation des vehicules;LVA;Lettonie;EUR;Euro;11,13
2015;D6131;Cotisations de pension effectives a la charge des menages;LVA;Lettonie;EUR;Euro;416,89
2015;ODA;Total des recettes fiscales;LVA;Lettonie;EUR;Euro;5258,63
2015;D2;Impots sur la production et les importations;LVA;Lettonie;EUR;Euro;3360,52
2015;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;LVA;Lettonie;EUR;Euro;3,36
2015;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;LVA;Lettonie;EUR;Euro;1444,59
2015;D61N;Cotisations sociales effectives des employeurs et des menages;LVA;Lettonie;EUR;Euro;2030,11
2015;D612;Cotisations sociales imputees a la charge des employeurs;LVA;Lettonie;EUR;Euro;81,35
2015;D613C;Cotisations sociales effectives obligatoires a la charge des menages;LVA;Lettonie;EUR;Euro;595,34
2015;D29;Autres impots sur la production;LVA;Lettonie;EUR;Euro;345,09
2015;D29B;Impots sur l'utilisation d'actifs fixes;LVA;Lettonie;EUR;Euro;45,98
2015;D59;Autres impots courants;LVA;Lettonie;EUR;Euro;54,65
2015;D613;Cotisations sociales effectives a la charge des menages;LVA;Lettonie;EUR;Euro;595,55
2015;D29F;Impots sur les emissions polluantes;LVA;Lettonie;EUR;Euro;62,87
2015;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;LVA;Lettonie;EUR;Euro;7288,74
2015;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;7370,08
2015;D6111;Cotisations de pension effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1004,19
2015;D91B;Prelevements sur le capital;LVA;Lettonie;EUR;Euro;3,21
2015;D6132;Cotisations effectives autres que de pension a la charge des menages;LVA;Lettonie;EUR;Euro;178,67
2015;D6112;Cotisations effectives autres que de pension a la charge des employeurs;LVA;Lettonie;EUR;Euro;430,37
2015;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;LVA;Lettonie;EUR;Euro;582,9
2015;D2122C;Droits d'accise;LVA;Lettonie;EUR;Euro;2,55
2015;D91;Impots en capital;LVA;Lettonie;EUR;Euro;10,24
2015;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;LVA;Lettonie;EUR;Euro;1434,56
2015;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;LVA;Lettonie;EUR;Euro;1444,59
2015;D51;Impots sur le revenu;LVA;Lettonie;EUR;Euro;1833,21
2015;D29H;Autres impots sur la production n.c.a.;LVA;Lettonie;EUR;Euro;32,81
2015;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;LVA;Lettonie;EUR;Euro;1119,49
2015;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;LVA;Lettonie;EUR;Euro;388,62
2015;D214L;Autres impots sur les produits n.c.a.;LVA;Lettonie;EUR;Euro;15,78
2015;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;7288,52
2015;D611;Cotisations sociales effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1434,56
2015;D29A;Impots sur les terrains, batiments et autres constructions;LVA;Lettonie;EUR;Euro;197,04
2015;D214F;Taxes sur les loteries, les jeux et les paris;LVA;Lettonie;EUR;Euro;31,72
2015;D212;Impots et droits sur les importations, a l'exclusion de la TVA;LVA;Lettonie;EUR;Euro;2,55
2015;D613V;Cotisations sociales effectives volontaires des menages;LVA;Lettonie;EUR;Euro;0,22
2015;D61;Cotisations sociales nettes;LVA;Lettonie;EUR;Euro;2111,46
2015;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;LVA;Lettonie;EUR;Euro;2,55
2015;D21;Impots sur les produits;LVA;Lettonie;EUR;Euro;3015,44
2015;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;LVA;Lettonie;EUR;Euro;12,44
2015;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;LVA;Lettonie;EUR;Euro;222,9
2015;D59D;Paiements effectues par les menages en vue de l obtention de licences;LVA;Lettonie;EUR;Euro;54,65
2015;D5;Impots courants sur le revenu, le patrimoine, etc.;LVA;Lettonie;EUR;Euro;1887,86
2015;D214A;Droits d'accise et impots de consommation;LVA;Lettonie;EUR;Euro;796,3
2015;D51O;Impots sur le revenu des societes y compris les gains de detention;LVA;Lettonie;EUR;Euro;388,62
2015;D91A;Impots sur les transferts en capital;LVA;Lettonie;EUR;Euro;7,04
2016;D214C;Impots sur les operations financieres et les operations en capital;LVA;Lettonie;EUR;Euro;40,49
2016;D29C;Impots sur la masse salariale ou les effectifs employes;LVA;Lettonie;EUR;Euro;3,03
2016;D211;Taxes du type TVA;LVA;Lettonie;EUR;Euro;2045,9
2016;D214D;Taxes a l'immatriculation des vehicules;LVA;Lettonie;EUR;Euro;10,31
2016;D6131;Cotisations de pension effectives a la charge des menages;LVA;Lettonie;EUR;Euro;386,1
2016;ODA;Total des recettes fiscales;LVA;Lettonie;EUR;Euro;5694,55
2016;D2;Impots sur la production et les importations;LVA;Lettonie;EUR;Euro;3616,89
2016;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;LVA;Lettonie;EUR;Euro;3,71
2016;D61N;Cotisations sociales effectives des employeurs et des menages;LVA;Lettonie;EUR;Euro;2067,12
2016;D612;Cotisations sociales imputees a la charge des employeurs;LVA;Lettonie;EUR;Euro;88,21
2016;D613C;Cotisations sociales effectives obligatoires a la charge des menages;LVA;Lettonie;EUR;Euro;551,34
2016;D29;Autres impots sur la production;LVA;Lettonie;EUR;Euro;370,97
2016;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;LVA;Lettonie;EUR;Euro;1587,2
2016;D29B;Impots sur l'utilisation d'actifs fixes;LVA;Lettonie;EUR;Euro;50,7
2016;D59;Autres impots courants;LVA;Lettonie;EUR;Euro;55,36
2016;D613;Cotisations sociales effectives a la charge des menages;LVA;Lettonie;EUR;Euro;551,57
2016;D29F;Impots sur les emissions polluantes;LVA;Lettonie;EUR;Euro;62,48
2016;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;LVA;Lettonie;EUR;Euro;7761,67
2016;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;7849,89
2016;D6111;Cotisations de pension effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1060,89
2016;D91B;Prelevements sur le capital;LVA;Lettonie;EUR;Euro;2,83
2016;D6112;Cotisations effectives autres que de pension a la charge des employeurs;LVA;Lettonie;EUR;Euro;454,67
2016;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;LVA;Lettonie;EUR;Euro;538,1
2016;D6132;Cotisations effectives autres que de pension a la charge des menages;LVA;Lettonie;EUR;Euro;165,47
2016;D2122C;Droits d'accise;LVA;Lettonie;EUR;Euro;2,1
2016;D91;Impots en capital;LVA;Lettonie;EUR;Euro;10,88
2016;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;LVA;Lettonie;EUR;Euro;1515,55
2016;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;LVA;Lettonie;EUR;Euro;1587,2
2016;D51;Impots sur le revenu;LVA;Lettonie;EUR;Euro;2011,42
2016;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;LVA;Lettonie;EUR;Euro;1197,93
2016;D29H;Autres impots sur la production n.c.a.;LVA;Lettonie;EUR;Euro;31,18
2016;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;LVA;Lettonie;EUR;Euro;424,22
2016;D214L;Autres impots sur les produits n.c.a.;LVA;Lettonie;EUR;Euro;13,06
2016;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;7761,44
2016;D611;Cotisations sociales effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1515,55
2016;D29A;Impots sur les terrains, batiments et autres constructions;LVA;Lettonie;EUR;Euro;219,88
2016;D214F;Taxes sur les loteries, les jeux et les paris;LVA;Lettonie;EUR;Euro;34,41
2016;D212;Impots et droits sur les importations, a l'exclusion de la TVA;LVA;Lettonie;EUR;Euro;2,1
2016;D613V;Cotisations sociales effectives volontaires des menages;LVA;Lettonie;EUR;Euro;0,23
2016;D61;Cotisations sociales nettes;LVA;Lettonie;EUR;Euro;2155,34
2016;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;LVA;Lettonie;EUR;Euro;2,1
2016;D21;Impots sur les produits;LVA;Lettonie;EUR;Euro;3245,93
2016;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;LVA;Lettonie;EUR;Euro;13,23
2016;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;LVA;Lettonie;EUR;Euro;236,9
2016;D59D;Paiements effectues par les menages en vue de l obtention de licences;LVA;Lettonie;EUR;Euro;55,36
2016;D5;Impots courants sur le revenu, le patrimoine, etc.;LVA;Lettonie;EUR;Euro;2066,78
2016;D214A;Droits d'accise et impots de consommation;LVA;Lettonie;EUR;Euro;862,75
2016;D51O;Impots sur le revenu des societes y compris les gains de detention;LVA;Lettonie;EUR;Euro;424,22
2016;D91A;Impots sur les transferts en capital;LVA;Lettonie;EUR;Euro;8,05
2017;D214C;Impots sur les operations financieres et les operations en capital;LVA;Lettonie;EUR;Euro;41,26
2017;D29C;Impots sur la masse salariale ou les effectifs employes;LVA;Lettonie;EUR;Euro;3,07
2017;D211;Taxes du type TVA;LVA;Lettonie;EUR;Euro;2180,49
2017;D214D;Taxes a l'immatriculation des vehicules;LVA;Lettonie;EUR;Euro;0,01
2017;D6131;Cotisations de pension effectives a la charge des menages;LVA;Lettonie;EUR;Euro;454,16
2017;ODA;Total des recettes fiscales;LVA;Lettonie;EUR;Euro;6094,02
2017;D2;Impots sur la production et les importations;LVA;Lettonie;EUR;Euro;3817,12
2017;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;LVA;Lettonie;EUR;Euro;4,11
2017;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;LVA;Lettonie;EUR;Euro;1777,11
2017;D61N;Cotisations sociales effectives des employeurs et des menages;LVA;Lettonie;EUR;Euro;2259,55
2017;D612;Cotisations sociales imputees a la charge des employeurs;LVA;Lettonie;EUR;Euro;97,88
2017;D613C;Cotisations sociales effectives obligatoires a la charge des menages;LVA;Lettonie;EUR;Euro;648,61
2017;D29;Autres impots sur la production;LVA;Lettonie;EUR;Euro;384,45
2017;D29B;Impots sur l'utilisation d'actifs fixes;LVA;Lettonie;EUR;Euro;52,3
2017;D59;Autres impots courants;LVA;Lettonie;EUR;Euro;61,41
2017;D613;Cotisations sociales effectives a la charge des menages;LVA;Lettonie;EUR;Euro;648,81
2017;D29F;Impots sur les emissions polluantes;LVA;Lettonie;EUR;Euro;68,15
2017;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;LVA;Lettonie;EUR;Euro;8353,57
2017;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;8451,43
2017;D6111;Cotisations de pension effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1127,51
2017;D91B;Prelevements sur le capital;LVA;Lettonie;EUR;Euro;2,05
2017;D6112;Cotisations effectives autres que de pension a la charge des employeurs;LVA;Lettonie;EUR;Euro;483,22
2017;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;LVA;Lettonie;EUR;Euro;633,77
2017;D6132;Cotisations effectives autres que de pension a la charge des menages;LVA;Lettonie;EUR;Euro;194,64
2017;D2122C;Droits d'accise;LVA;Lettonie;EUR;Euro;4,27
2017;D91;Impots en capital;LVA;Lettonie;EUR;Euro;11
2017;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;LVA;Lettonie;EUR;Euro;1610,74
2017;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;LVA;Lettonie;EUR;Euro;1777,11
2017;D51;Impots sur le revenu;LVA;Lettonie;EUR;Euro;2204,49
2017;D29H;Autres impots sur la production n.c.a.;LVA;Lettonie;EUR;Euro;28,66
2017;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;LVA;Lettonie;EUR;Euro;1247,91
2017;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;LVA;Lettonie;EUR;Euro;427,38
2017;D214L;Autres impots sur les produits n.c.a.;LVA;Lettonie;EUR;Euro;12,26
2017;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;8353,36
2017;D611;Cotisations sociales effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1610,74
2017;D29A;Impots sur les terrains, batiments et autres constructions;LVA;Lettonie;EUR;Euro;228,17
2017;D214F;Taxes sur les loteries, les jeux et les paris;LVA;Lettonie;EUR;Euro;36,34
2017;D212;Impots et droits sur les importations, a l'exclusion de la TVA;LVA;Lettonie;EUR;Euro;4,27
2017;D613V;Cotisations sociales effectives volontaires des menages;LVA;Lettonie;EUR;Euro;0,2
2017;D61;Cotisations sociales nettes;LVA;Lettonie;EUR;Euro;2357,42
2017;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;LVA;Lettonie;EUR;Euro;4,27
2017;D21;Impots sur les produits;LVA;Lettonie;EUR;Euro;3432,67
2017;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;LVA;Lettonie;EUR;Euro;14,84
2017;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;LVA;Lettonie;EUR;Euro;244,75
2017;D59D;Paiements effectues par les menages en vue de l obtention de licences;LVA;Lettonie;EUR;Euro;61,41
2017;D5;Impots courants sur le revenu, le patrimoine, etc.;LVA;Lettonie;EUR;Euro;2265,9
2017;D214A;Droits d'accise et impots de consommation;LVA;Lettonie;EUR;Euro;913,29
2017;D51O;Impots sur le revenu des societes y compris les gains de detention;LVA;Lettonie;EUR;Euro;427,38
2017;D91A;Impots sur les transferts en capital;LVA;Lettonie;EUR;Euro;8,95
2018;D214D;Taxes a l'immatriculation des vehicules;LVA;Lettonie;EUR;Euro;0
2018;D214C;Impots sur les operations financieres et les operations en capital;LVA;Lettonie;EUR;Euro;41,8
2018;D29C;Impots sur la masse salariale ou les effectifs employes;LVA;Lettonie;EUR;Euro;3,12
2018;D211;Taxes du type TVA;LVA;Lettonie;EUR;Euro;2468,03
2018;D6131;Cotisations de pension effectives a la charge des menages;LVA;Lettonie;EUR;Euro;555,44
2018;ODA;Total des recettes fiscales;LVA;Lettonie;EUR;Euro;6204,35
2018;D2;Impots sur la production et les importations;LVA;Lettonie;EUR;Euro;4222,91
2018;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;LVA;Lettonie;EUR;Euro;5,26
2018;D61N;Cotisations sociales effectives des employeurs et des menages;LVA;Lettonie;EUR;Euro;2658,56
2018;D612;Cotisations sociales imputees a la charge des employeurs;LVA;Lettonie;EUR;Euro;108,11
2018;D613C;Cotisations sociales effectives obligatoires a la charge des menages;LVA;Lettonie;EUR;Euro;793,26
2018;D29;Autres impots sur la production;LVA;Lettonie;EUR;Euro;358
2018;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;LVA;Lettonie;EUR;Euro;1741,53
2018;D29B;Impots sur l'utilisation d'actifs fixes;LVA;Lettonie;EUR;Euro;53,49
2018;D59;Autres impots courants;LVA;Lettonie;EUR;Euro;63,14
2018;D613;Cotisations sociales effectives a la charge des menages;LVA;Lettonie;EUR;Euro;793,48
2018;D29F;Impots sur les emissions polluantes;LVA;Lettonie;EUR;Euro;45,53
2018;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;LVA;Lettonie;EUR;Euro;8862,91
2018;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;8971,02
2018;D6111;Cotisations de pension effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1305,56
2018;D91B;Prelevements sur le capital;LVA;Lettonie;EUR;Euro;3,03
2018;D6112;Cotisations effectives autres que de pension a la charge des employeurs;LVA;Lettonie;EUR;Euro;559,53
2018;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;LVA;Lettonie;EUR;Euro;768,56
2018;D6132;Cotisations effectives autres que de pension a la charge des menages;LVA;Lettonie;EUR;Euro;238,05
2018;D2122C;Droits d'accise;LVA;Lettonie;EUR;Euro;5,04
2018;D91;Impots en capital;LVA;Lettonie;EUR;Euro;13,38
2018;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;LVA;Lettonie;EUR;Euro;1865,08
2018;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;LVA;Lettonie;EUR;Euro;1741,53
2018;D51;Impots sur le revenu;LVA;Lettonie;EUR;Euro;1904,92
2018;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;LVA;Lettonie;EUR;Euro;163,39
2018;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;LVA;Lettonie;EUR;Euro;1391,84
2018;D29H;Autres impots sur la production n.c.a.;LVA;Lettonie;EUR;Euro;27,45
2018;D214L;Autres impots sur les produits n.c.a.;LVA;Lettonie;EUR;Euro;15,51
2018;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;LVA;Lettonie;EUR;Euro;8862,69
2018;D611;Cotisations sociales effectives a la charge des employeurs;LVA;Lettonie;EUR;Euro;1865,08
2018;D29A;Impots sur les terrains, batiments et autres constructions;LVA;Lettonie;EUR;Euro;223,15
2018;D214F;Taxes sur les loteries, les jeux et les paris;LVA;Lettonie;EUR;Euro;44,39
2018;D212;Impots et droits sur les importations, a l'exclusion de la TVA;LVA;Lettonie;EUR;Euro;5,04
2018;D613V;Cotisations sociales effectives volontaires des menages;LVA;Lettonie;EUR;Euro;0,22
2018;D61;Cotisations sociales nettes;LVA;Lettonie;EUR;Euro;2766,68
