annee;cde_pays;pays;cde_mesure;mesure;cde_unite;unite;cde_domaine;domaine;valeur_mesuree
2013;BEL;Belgique;Homicides;Homicides;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;1
2013;BEL;Belgique;Exposition a  la pollution de l air;Exposition a  la pollution de l air;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;99,962799
2013;BEL;Belgique;Exposition a  des temperatures extraªmes;Exposition a  des temperatures extraªmes;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;0
2013;BEL;Belgique;Satisfaction a  l egard des relations personnelles inferieure a  5;Satisfaction a  l egard des relations personnelles inferieure a  5;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_7;Liens sociaux;4,525048425
2013;BEL;Belgique;Satisfaction a  l egard de l emploi du temps inferieure a  5;Satisfaction a  l egard de l emploi du temps inferieure a  5;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_4;Equilibre travail-vie;9,628859436
2013;BEL;Belgique;Satisfaction a  l egard de la vie inferieure a  5;Satisfaction a  l egard de la vie inferieure a  5;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_11;Bien-aªtre subjectif;3,245765133
2013;BEL;Belgique;Incapacite a  maintenir le logement a  bonne temperature;Incapacite a  maintenir le logement a  bonne temperature;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_3;Logement;5,8
2013;BEL;Belgique;Difficultes a  joindre les deuxÂ bouts;Difficultes a  joindre les deuxÂ bouts;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_1;Revenu et patrimoine;21
2013;BEL;Belgique;Etat de sante percu comme bon;Etat de sante percu comme bon;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;74,3
2013;BEL;Belgique;Etat de sante percu comme mauvais;Etat de sante percu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;8,6
2013;BEL;Belgique;Bilan emotionnel negatif;Bilan emotionnel negatif;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;9,881813462
2013;BEL;Belgique;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;30
2013;BEL;Belgique;Sentiment d insecurite la nuit;Sentiment d insecurite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;27,66666667
2013;BEL;Belgique;Sentiment de securite la nuit;Sentiment de securite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;64,33333333
2013;BEL;Belgique;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;92,22511271
2013;BEL;Belgique;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;7,539228011
2013;BEL;Belgique;Satisfaction au travail;Satisfaction au travail;0_TO_10;Echelle 0-10;HSL_2;Travail et qualite de l'emploi;7,538649973
2013;BEL;Belgique;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;PT_SAL_FT;Pourcentage de salaries a  plein temps;HSL_2;Travail et qualite de l'emploi;4,60013204
2013;BEL;Belgique;Ecart de remuneration entre les genres;Ecart de remuneration entre les genres;PT_WG_SAL_M_D;Pourcentage du salaire des hommes dans le maªme decile;HSL_2;Travail et qualite de l'emploi;5,912863071
2013;BEL;Belgique;Decile superieur de la remuneration des salaries a  temps plein;Decile superieur de la remuneration des salaries a  temps plein;FCTR_D1_EARN;Facteur de decile des gains les plus bas;HSL_2;Travail et qualite de l'emploi;2,458760371
2013;BEL;Belgique;Insecurite sur le marche du travail;Insecurite sur le marche du travail;PT_EARN_PRVS_LST;Pourcentage des gains anterieurs perdus;HSL_2;Travail et qualite de l'emploi;3,088144779
2013;BEL;Belgique;Taux de chomage de longue duree;Taux de chomage de longue duree;PT_LF;Pourcentage des depenses de sante;HSL_2;Travail et qualite de l'emploi;3,906148188
2013;BEL;Belgique;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salaries;HSL_2;Travail et qualite de l'emploi;4,57
2013;BEL;Belgique;Taux d emploi;Taux d emploi;PT_POP_Y25T64;Pourcentage de la population a¢gee de 25 a  64 ans;HSL_2;Travail et qualite de l'emploi;70,321
2013;BEL;Belgique;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des E-U, PPA convertis;HSL_2;Travail et qualite de l'emploi;74358,208
2013;BEL;Belgique;Revenu disponible ajuste net des menages et des ISBLSM par habitant;Revenu disponible ajuste net des menages et des ISBLSM par habitant;USD_PPP_PS;Dollars des E-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;41667
2013;BEL;Belgique;Jeunes sans emploi et sortis du systeme educatif;Jeunes sans emploi et sortis du systeme educatif;PT_POP_Y15T24;Pourcentage de la population a¢gee de 15 a  24 ans;HSL_2;Travail et qualite de l'emploi;13,021009
2014;BEL;Belgique;Menages disposant d un acces internet;Menages disposant d un acces internet;PT_HH;Pourcentage de menages;HSL_3;Logement;81,4769
2014;BEL;Belgique;Menages vivant dans des logements surpeuples;Menages vivant dans des logements surpeuples;PT_HH;Pourcentage de menages;HSL_3;Logement;1,837993786
2014;BEL;Belgique;Accessibilite financiere du logement;Accessibilite financiere du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajuste des menages;HSL_3;Logement;79,88826668
2014;BEL;Belgique;Decile superieur des menages les plus riches;Decile superieur des menages les plus riches;PT_B90_S14;Pourcentage de la richesse des menages;HSL_1;Revenu et patrimoine;42,49482346
2014;BEL;Belgique;Participation electorale;Participation electorale;PT_VOTES;Pourcentage des votes;HSL_8;Engagement civique;89,37
2014;BEL;Belgique;Esperance de vie a  la naissance;Esperance de vie a  la naissance;Y;Annees;HSL_5;Sante;81,4
2014;BEL;Belgique;Deces dus au suicide, a  l alcool ou a  la drogue;Deces dus au suicide, a  l alcool ou a  la drogue;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_5;Sante;21,7760758
2014;BEL;Belgique;Mortalite routiere;Mortalite routiere;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;6,646411023
2014;BEL;Belgique;Homicides;Homicides;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;1
2014;BEL;Belgique;Surcharge financiere liee au coa»t du logement;Surcharge financiere liee au coa»t du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;19,81408
2014;BEL;Belgique;Exposition a  la pollution de l air;Exposition a  la pollution de l air;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;99,962715
2014;BEL;Belgique;Exposition a  des temperatures extraªmes;Exposition a  des temperatures extraªmes;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;0
2014;BEL;Belgique;Incapacite a  maintenir le logement a  bonne temperature;Incapacite a  maintenir le logement a  bonne temperature;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_3;Logement;5,4
2014;BEL;Belgique;Difficultes a  joindre les deuxÂ bouts;Difficultes a  joindre les deuxÂ bouts;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_1;Revenu et patrimoine;20,2
2014;BEL;Belgique;Etat de sante percu comme bon;Etat de sante percu comme bon;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;75
2014;BEL;Belgique;Etat de sante percu comme mauvais;Etat de sante percu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;9,2
2014;BEL;Belgique;Bilan emotionnel negatif;Bilan emotionnel negatif;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;13,271746
2014;BEL;Belgique;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;28,66666667
2014;BEL;Belgique;Sentiment d insecurite la nuit;Sentiment d insecurite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;28
2014;BEL;Belgique;Sentiment de securite la nuit;Sentiment de securite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;70,66666667
2014;BEL;Belgique;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;91,74458948
2014;BEL;Belgique;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;8,060337976
2014;BEL;Belgique;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;PT_SAL_FT;Pourcentage de salaries a  plein temps;HSL_2;Travail et qualite de l'emploi;3,4
2014;BEL;Belgique;Ecart de remuneration entre les genres;Ecart de remuneration entre les genres;PT_WG_SAL_M_D;Pourcentage du salaire des hommes dans le maªme decile;HSL_2;Travail et qualite de l'emploi;3,298900367
2014;BEL;Belgique;Decile superieur de la remuneration des salaries a  temps plein;Decile superieur de la remuneration des salaries a  temps plein;FCTR_D1_EARN;Facteur de decile des gains les plus bas;HSL_2;Travail et qualite de l'emploi;2,332432432
2014;BEL;Belgique;Jeunes sans emploi et sortis du systeme educatif;Jeunes sans emploi et sortis du systeme educatif;PT_POP_Y15T24;Pourcentage de la population a¢gee de 15 a  24 ans;HSL_2;Travail et qualite de l'emploi;12,476074
2014;BEL;Belgique;Insecurite sur le marche du travail;Insecurite sur le marche du travail;PT_EARN_PRVS_LST;Pourcentage des gains anterieurs perdus;HSL_2;Travail et qualite de l'emploi;2,974714756
2014;BEL;Belgique;Taux de chomage de longue duree;Taux de chomage de longue duree;PT_LF;Pourcentage des depenses de sante;HSL_2;Travail et qualite de l'emploi;4,2912512
2014;BEL;Belgique;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salaries;HSL_2;Travail et qualite de l'emploi;4,73
2014;BEL;Belgique;Taux d emploi;Taux d emploi;PT_POP_Y25T64;Pourcentage de la population a¢gee de 25 a  64 ans;HSL_2;Travail et qualite de l'emploi;70,501
2014;BEL;Belgique;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des E-U, PPA convertis;HSL_2;Travail et qualite de l'emploi;74774,678
2014;BEL;Belgique;Revenu disponible ajuste net des menages et des ISBLSM par habitant;Revenu disponible ajuste net des menages et des ISBLSM par habitant;USD_PPP_PS;Dollars des E-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;41791
2014;BEL;Belgique;Patrimoine net median;Patrimoine net median;USD_HH_PPP;Dollars des E-U par menage, PPA convertis;HSL_1;Revenu et patrimoine;337420
2014;BEL;Belgique;Patrimoine financier liquide equivalent insuffisant pour se maintenir au-dessus du seuil national annuel de pauvrete monetaire relative pendant troisÂ mois;Patrimoine financier liquide equivalent insuffisant pour se maintenir au-dessus du seuil national annuel de pauvrete monetaire relative pendant troisÂ mois;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;34,18135345
2015;BEL;Belgique;Menages disposant d un acces internet;Menages disposant d un acces internet;PT_HH;Pourcentage de menages;HSL_3;Logement;79,2224
2015;BEL;Belgique;Accessibilite financiere du logement;Accessibilite financiere du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajuste des menages;HSL_3;Logement;79,846434
2015;BEL;Belgique;Competences des eleves en comprehension de l ecrit;Competences des eleves en comprehension de l ecrit;PO;Points;HSL_6;Savoirs et competences;498,5241892
2015;BEL;Belgique;Competences des eleves en sciences;Competences des eleves en sciences;PO;Points;HSL_6;Savoirs et competences;501,9997137
2015;BEL;Belgique;Competences des eleves en mathematiques;Competences des eleves en mathematiques;PO;Points;HSL_6;Savoirs et competences;506,9843624
2015;BEL;Belgique;Esperance de vie a  la naissance;Esperance de vie a  la naissance;Y;Annees;HSL_5;Sante;81,1
2015;BEL;Belgique;Deces dus au suicide, a  l alcool ou a  la drogue;Deces dus au suicide, a  l alcool ou a  la drogue;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_5;Sante;21,37931377
2015;BEL;Belgique;Mortalite routiere;Mortalite routiere;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;6,758796814
2015;BEL;Belgique;Homicides;Homicides;DT_10P5HB;Deces pour 100 000 d'habitants;HSL_10;Securite;1,1
2015;BEL;Belgique;Surcharge financiere liee au coa»t du logement;Surcharge financiere liee au coa»t du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;19,23595369
2015;BEL;Belgique;Exposition a  la pollution de l air;Exposition a  la pollution de l air;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;99,962631
2015;BEL;Belgique;Exposition a  des temperatures extraªmes;Exposition a  des temperatures extraªmes;PT_POP;Pourcentage de la population;HSL_9;Qualite environnementale;0
2015;BEL;Belgique;Incapacite a  maintenir le logement a  bonne temperature;Incapacite a  maintenir le logement a  bonne temperature;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_3;Logement;5,2
2015;BEL;Belgique;Difficultes a  joindre les deuxÂ bouts;Difficultes a  joindre les deuxÂ bouts;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_1;Revenu et patrimoine;20,5
2015;BEL;Belgique;Etat de sante percu comme bon;Etat de sante percu comme bon;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;74,6
2015;BEL;Belgique;Etat de sante percu comme mauvais;Etat de sante percu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population a¢gee de 16 ans ou plus;HSL_5;Sante;9,4
2015;BEL;Belgique;Bilan emotionnel negatif;Bilan emotionnel negatif;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;13,271746
2015;BEL;Belgique;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_11;Bien-aªtre subjectif;28,66666667
2015;BEL;Belgique;Sentiment d insecurite la nuit;Sentiment d insecurite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;28
2015;BEL;Belgique;Sentiment de securite la nuit;Sentiment de securite la nuit;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_10;Securite;70,66666667
2015;BEL;Belgique;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;91,74458948
2015;BEL;Belgique;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population a¢gee de 15 ans ou plus;HSL_7;Liens sociaux;8,060337976
2015;BEL;Belgique;Tension au travail;Tension au travail;PT_SAL;Pourcentage de salaries;HSL_2;Travail et qualite de l'emploi;25,77405357
2015;BEL;Belgique;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;Salaries a  temps plein dont la remuneration est inferieure a  deuxÂ tiers du salaire brut median;PT_SAL_FT;Pourcentage de salaries a  plein temps;HSL_2;Travail et qualite de l'emploi;4,6
2015;BEL;Belgique;Ecart de remuneration entre les genres;Ecart de remuneration entre les genres;PT_WG_SAL_M_D;Pourcentage du salaire des hommes dans le maªme decile;HSL_2;Travail et qualite de l'emploi;4,672
2015;BEL;Belgique;Decile superieur de la remuneration des salaries a  temps plein;Decile superieur de la remuneration des salaries a  temps plein;FCTR_D1_EARN;Facteur de decile des gains les plus bas;HSL_2;Travail et qualite de l'emploi;2,355969818
2015;BEL;Belgique;Jeunes sans emploi et sortis du systeme educatif;Jeunes sans emploi et sortis du systeme educatif;PT_POP_Y15T24;Pourcentage de la population a¢gee de 15 a  24 ans;HSL_2;Travail et qualite de l'emploi;10,354136
2015;BEL;Belgique;Insecurite sur le marche du travail;Insecurite sur le marche du travail;PT_EARN_PRVS_LST;Pourcentage des gains anterieurs perdus;HSL_2;Travail et qualite de l'emploi;2,84829092
2015;BEL;Belgique;Taux de chomage de longue duree;Taux de chomage de longue duree;PT_LF;Pourcentage des depenses de sante;HSL_2;Travail et qualite de l'emploi;4,425315637
2015;BEL;Belgique;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salaries;HSL_2;Travail et qualite de l'emploi;4,31
2015;BEL;Belgique;Taux d emploi;Taux d emploi;PT_POP_Y25T64;Pourcentage de la population a¢gee de 25 a  64 ans;HSL_2;Travail et qualite de l'emploi;70,282
2015;BEL;Belgique;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des E-U, PPA convertis;HSL_2;Travail et qualite de l'emploi;74266,295
2015;BEL;Belgique;Revenu disponible ajuste net des menages et des ISBLSM par habitant;Revenu disponible ajuste net des menages et des ISBLSM par habitant;USD_PPP_PS;Dollars des E-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;41777
2015;BEL;Belgique;Menages vivant dans des logements surpeuples;Menages vivant dans des logements surpeuples;PT_HH;Pourcentage de menages;HSL_3;Logement;1,179884188
2016;BEL;Belgique;Menages disposant d un acces internet;Menages disposant d un acces internet;PT_HH;Pourcentage de menages;HSL_3;Logement;82,4122
2016;BEL;Belgique;Menages vivant dans des logements surpeuples;Menages vivant dans des logements surpeuples;PT_HH;Pourcentage de menages;HSL_3;Logement;2,639920637
